This file lists the wavelength (W) in Angstroem and photon flux (F)
in 1E10 m-2 s-1, followed by the line/range identification for the 
specific wavelength group. -------------------- 12/15/94/dkb

     W        F
  739.00     2.7 H LY(C)  1  1.000009
  740.00     2.7 H LY(C)  1  1.000009
  741.00     2.8 H LY(C)  1  1.000009
  742.00     2.9 H LY(C)  1  1.000009
  743.00     2.9 H LY(C)  1  1.000009
  744.00     3.0 H LY(C)  1  1.000009
  745.00     3.0 H LY(C)  1  1.000009
  746.00     3.2 H LY(C)  1  1.000009
  747.00     3.3 H LY(C)  1  1.000009
  748.00     3.4 H LY(C)  1  1.000009
  749.00     3.4 H LY(C)  1  1.000009
  750.00     3.5 H LY(C)  1  1.000009
  750.01    40.5UNSPEC'D  1   .830009
  751.00     3.7 H LY(C)  1  1.000009
  752.00     3.7 H LY(C)  1  1.000009
  753.00     3.8 H LY(C)  1  1.000009
  754.00     3.9 H LY(C)  1  1.000009
  755.00     3.9 H LY(C)  1  1.000009
  756.00     4.1 H LY(C)  1  1.000009
  757.00     4.2 H LY(C)  1  1.000009
  758.00     4.3 H LY(C)  1  1.000009
  758.68    34.9 O V      1   .473009
  759.00     4.6 H LY(C)  1  1.000009
  759.44    26.7 O V      1   .473009
  760.00     4.6 H LY(C)  1  1.000009
  760.30    93.0 O V      1   .473009
  761.00     4.7 H LY(C)  1  1.000009
  761.13    23.2 O V      1   .473009
  762.00     4.8 H LY(C)  1  1.000009
  762.00    34.9 O V      1   .473009
  763.00     4.9 H LY(C)  1  1.000009
  764.00     5.1 H LY(C)  1  1.000009
  765.00     5.2 H LY(C)  1  1.000009
  765.15   199.7 N IV     1   .581009
  766.00     5.3 H LY(C)  1  1.000009
  767.00     5.4 H LY(C)  1  1.000009
  768.00     5.6 H LY(C)  1  1.000009
  769.00     5.7 H LY(C)  1  1.000009
  770.00     5.8 H LY(C)  1  1.000009
  770.41   242.5NE VIII   2   .022000
  771.00     6.1 H LY(C)  1  1.000009
  772.00     6.2 H LY(C)  1  1.000009
  773.00     6.3 H LY(C)  1  1.000009
  774.00     6.6 H LY(C)  1  1.000009
  775.00     6.6 H LY(C)  1  1.000009
  776.00    11.8 N II     1   .498009
  776.00     6.8 H LY(C)  1  1.000009
  777.00     7.1 H LY(C)  1  1.000009
  778.00     7.2 H LY(C)  1  1.000009
  779.00     7.3 H LY(C)  1  1.000009
  780.00     7.6 H LY(C)  1  1.000009
  780.32   130.6NE VIII   2   .022000
  781.00     7.7 H LY(C)  1  1.000009
  782.00     8.0 H LY(C)  1  1.000009
  783.00     8.1 H LY(C)  1  1.000009
  784.00     8.3 H LY(C)  1  1.000009
  785.00     8.6 H LY(C)  1  1.000009
  786.00     8.7 H LY(C)  1  1.000009
  786.47   146.3 S V      1   .415009
  787.00     9.1 H LY(C)  1  1.000009
  787.71   277.5 O IV     1   .460009
  788.00     9.2 H LY(C)  1  1.000009
  789.00     9.5 H LY(C)  1  1.000009
  790.00     9.6 H LY(C)  1  1.000009
  790.15   477.3 O IV   G 1   .460009
  791.00    10.0 H LY(C)  1  1.000009
  792.00    10.2 H LY(C)  1  1.000009
  793.00    10.3 H LY(C)  1  1.000009
  794.00    10.7 H LY(C)  1  1.000009
  795.00    11.0 H LY(C)  1  1.000009
  796.00    11.2 H LY(C)  1  1.000009
  797.00    11.5 H LY(C)  1  1.000009
  798.00    11.9 H LY(C)  1  1.000009
  799.00    12.1 H LY(C)  1  1.000009
  800.00    12.4 H LY(C)  1  1.000009
  801.00    12.9 H LY(C)  1  1.000009
  802.00    13.1 H LY(C)  1  1.000009
